sezon,lig,tarih,ev,dep,hakem
2223,E2,2022-10-11,Charlton,Exeter,C Hicks
2223,E2,2022-10-11,Milton Keynes Dons,Bristol Rvs,S Oldham
2223,E2,2022-10-11,Peterboro,Forest Green,D Handley
2223,E2,2022-10-15,Accrington,Derby,W Finnie
2223,E2,2022-10-15,Bolton,Barnsley,D Rock
2223,E2,2022-10-15,Burton,Morecambe,D Handley
2223,E2,2022-10-15,Cambridge,Sheffield Weds,C Boyeson
2223,E2,2022-10-15,Cheltenham,Bristol Rvs,S Barrott
2223,E2,2022-10-15,Exeter,Oxford,T Kirk
2223,E2,2022-10-15,Fleetwood Town,Shrewsbury,T Parsons
2223,E2,2022-10-15,Ipswich,Lincoln,A Davies
2223,E2,2022-10-15,Milton Keynes Dons,Plymouth,S Allison
2223,E2,2022-10-15,Port Vale,Forest Green,M Woods
2223,E2,2022-10-15,Wycombe,Peterboro,C Breakspear
2223,E2,2022-10-17,Charlton,Portsmouth,D Whitestone
2223,E2,2022-10-21,Ipswich,Derby,L Swabey
2223,E2,2022-10-22,Accrington,Bolton,B Madden
2223,E2,2022-10-22,Bristol Rvs,Plymouth,C Pollard
2223,E2,2022-10-22,Burton,Cheltenham,P Wright
2223,E2,2022-10-22,Cambridge,Port Vale,T Kirk
2223,E2,2022-10-22,Exeter,Fleetwood Town,T Nield
2223,E2,2022-10-22,Forest Green,Portsmouth,W Finnie
2223,E2,2022-10-22,Lincoln,Sheffield Weds,A Young
2223,E2,2022-10-22,Milton Keynes Dons,Wycombe,O Langford
2223,E2,2022-10-22,Morecambe,Barnsley,S Mather
2223,E2,2022-10-22,Oxford,Peterboro,A Woolmer
2223,E2,2022-10-22,Shrewsbury,Charlton,S Stockbridge
2223,E2,2022-10-25,Barnsley,Lincoln,J Oldham
2223,E2,2022-10-25,Bolton,Burton,S Allison
2223,E2,2022-10-25,Charlton,Milton Keynes Dons,N Hair
2223,E2,2022-10-25,Cheltenham,Morecambe,S Oldham
2223,E2,2022-10-25,Derby,Exeter,A Herczeg
2223,E2,2022-10-25,Fleetwood Town,Forest Green,A Backhouse
2223,E2,2022-10-25,Peterboro,Accrington,C Hicks
2223,E2,2022-10-25,Plymouth,Shrewsbury,A Woolmer
2223,E2,2022-10-25,Port Vale,Ipswich,A Kitchen
2223,E2,2022-10-25,Portsmouth,Oxford,S Purkiss
2223,E2,2022-10-25,Wycombe,Cambridge,P Wright
2223,E2,2022-10-26,Sheffield Weds,Bristol Rvs,O Langford
2223,E2,2022-10-29,Barnsley,Forest Green,B Madden
2223,E2,2022-10-29,Bolton,Oxford,O Yates
2223,E2,2022-10-29,Charlton,Ipswich,J Smith
2223,E2,2022-10-29,Cheltenham,Milton Keynes Dons,D Drysdale
2223,E2,2022-10-29,Derby,Bristol Rvs,M Coy
2223,E2,2022-10-29,Fleetwood Town,Accrington,G Eltringham
2223,E2,2022-10-29,Peterboro,Cambridge,S Oldham
2223,E2,2022-10-29,Port Vale,Lincoln,S Gill
2223,E2,2022-10-29,Portsmouth,Shrewsbury,T Reeves
2223,E2,2022-10-29,Sheffield Weds,Burton,D Rock
2223,E2,2022-10-29,Wycombe,Morecambe,A Young
2223,E2,2022-10-31,Plymouth,Exeter,C Breakspear
2223,E2,2022-11-01,Lincoln,Accrington,R Joyce
2223,E2,2022-11-01,Morecambe,Derby,M Edwards
2223,E2,2022-11-01,Oxford,Fleetwood Town,A Young
2223,E2,2022-11-01,Wycombe,Port Vale,R Lewis
2223,E2,2022-11-09,Shrewsbury,Oxford,M Woods
2223,E2,2022-11-12,Accrington,Sheffield Weds,C Breakspear
2223,E2,2022-11-12,Bristol Rvs,Fleetwood Town,B Madden
2223,E2,2022-11-12,Burton,Charlton,W Finnie
2223,E2,2022-11-12,Cambridge,Bolton,D Drysdale
2223,E2,2022-11-12,Exeter,Peterboro,T Reeves
2223,E2,2022-11-12,Forest Green,Wycombe,S Purkiss
2223,E2,2022-11-12,Ipswich,Cheltenham,G Eltringham
2223,E2,2022-11-12,Lincoln,Plymouth,C Hicks
2223,E2,2022-11-12,Milton Keynes Dons,Derby,J Linington
2223,E2,2022-11-12,Morecambe,Portsmouth,A Herczeg
2223,E2,2022-11-12,Oxford,Port Vale,D Rock
2223,E2,2022-11-12,Shrewsbury,Barnsley,C Pollard
2223,E2,2022-11-18,Portsmouth,Derby,B Speedie
2223,E2,2022-11-19,Barnsley,Milton Keynes Dons,A Haines
2223,E2,2022-11-19,Bristol Rvs,Peterboro,P Wright
2223,E2,2022-11-19,Burton,Plymouth,M Woods
2223,E2,2022-11-19,Cambridge,Accrington,C Pollard
2223,E2,2022-11-19,Cheltenham,Wycombe,M Edwards
2223,E2,2022-11-19,Exeter,Ipswich,A Young
2223,E2,2022-11-19,Fleetwood Town,Bolton,D Webb
2223,E2,2022-11-19,Lincoln,Morecambe,M Coy
2223,E2,2022-11-19,Oxford,Forest Green,S Mather
2223,E2,2022-11-19,Port Vale,Charlton,S Barrott
2223,E2,2022-11-19,Sheffield Weds,Shrewsbury,A Woolmer
2223,E2,2022-12-02,Bolton,Bristol Rvs,R Lewis
2223,E2,2022-12-02,Charlton,Cheltenham,A Young
2223,E2,2022-12-02,Ipswich,Fleetwood Town,S Purkiss
2223,E2,2022-12-02,Morecambe,Exeter,P Wright
2223,E2,2022-12-02,Peterboro,Barnsley,S Allison
2223,E2,2022-12-02,Plymouth,Port Vale,J Busby
2223,E2,2022-12-03,Accrington,Oxford,S Barrott
2223,E2,2022-12-03,Derby,Sheffield Weds,D Whitestone
2223,E2,2022-12-03,Forest Green,Cambridge,J Oldham
2223,E2,2022-12-03,Milton Keynes Dons,Burton,L Swabey
2223,E2,2022-12-03,Shrewsbury,Lincoln,B Madden
2223,E2,2022-12-04,Wycombe,Portsmouth,S Oldham
2223,E2,2022-12-10,Bristol Rvs,Port Vale,C Brook
2223,E2,2022-12-10,Burton,Derby,G Eltringham
2223,E2,2022-12-10,Cambridge,Plymouth,S Gill
2223,E2,2022-12-10,Exeter,Sheffield Weds,N Hair
2223,E2,2022-12-10,Forest Green,Cheltenham,T Reeves
2223,E2,2022-12-10,Ipswich,Peterboro,O Yates
2223,E2,2022-12-10,Lincoln,Wycombe,T Kirk
2223,E2,2022-12-10,Milton Keynes Dons,Fleetwood Town,M Coy
2223,E2,2022-12-10,Shrewsbury,Bolton,C Hicks
2223,E2,2022-12-17,Barnsley,Burton,A Young
2223,E2,2022-12-17,Bolton,Exeter,S Oldham
2223,E2,2022-12-17,Charlton,Bristol Rvs,S Allison
2223,E2,2022-12-17,Derby,Forest Green,R Joyce
2223,E2,2022-12-17,Plymouth,Morecambe,T Reeves
2223,E2,2022-12-17,Portsmouth,Milton Keynes Dons,S Barrott
2223,E2,2022-12-17,Sheffield Weds,Oxford,S Stockbridge
2223,E2,2022-12-17,Wycombe,Ipswich,B Toner
2223,E2,2022-12-26,Accrington,Barnsley,R Welch
2223,E2,2022-12-26,Burton,Lincoln,B Toner
2223,E2,2022-12-26,Cambridge,Shrewsbury,S Allison
2223,E2,2022-12-26,Charlton,Peterboro,D Drysdale
